t,edge_id,vertex1,vertex2,length,average_width,intensity,betweenness_centrality
500.0,2995.0,3650.0,3634.0,10.0,1.3759602649192233,103.27272727272728,0.0
500.0,2996.0,3651.0,3657.0,3.0,1.8535533905932735,104.25,0.0
500.0,2997.0,3656.0,3642.0,5.0,1.60947570824873,110.33333333333331,0.0
500.0,2998.0,3658.0,3676.0,6.0,1.261203874963741,106.42857142857144,0.0
500.0,2999.0,3660.0,3642.0,4.0,1.4485281374238572,102.6,0.0
500.0,3000.0,3662.0,3613.0,12.0,2.0544772255768744,113.76923076923076,0.0
500.0,3001.0,3669.0,3638.0,8.0,1.452340867985053,89.77777777777777,0.0
500.0,3002.0,3670.0,3682.0,2.0,1.4142135623730951,88.66666666666667,0.0
500.0,3003.0,3673.0,3656.0,7.0,1.4874368670764584,102.125,0.0
500.0,3004.0,3679.0,3664.0,4.0,1.9300563079745772,117.8,0.0
500.0,3005.0,3684.0,3694.0,2.0,2.1573786516665265,142.33333333333334,0.0
500.0,3006.0,3692.0,3708.0,6.0,1.866356443177997,106.42857142857144,0.0
500.0,3007.0,3700.0,3710.0,3.0,1.9125703849682212,112.25,0.0
500.0,3008.0,3702.0,3657.0,11.0,1.603553390593274,96.0,0.0
500.0,3009.0,3706.0,3720.0,4.0,1.331370849898476,96.4,0.0
500.0,3010.0,3709.0,3690.0,10.0,1.5415833935671046,108.0909090909091,0.0
500.0,3011.0,3717.0,3664.0,14.0,1.7143184428079243,97.26666666666668,0.0
500.0,3012.0,3721.0,3758.0,8.0,1.1571348402636774,105.88888888888889,0.0
500.0,3013.0,3725.0,3750.0,6.0,1.5806421574637113,107.57142857142856,0.0
500.0,3014.0,3730.0,3679.0,13.0,1.761203874963741,104.92857142857144,0.0
500.0,3015.0,3734.0,3719.0,4.0,1.248528137423857,105.0,0.0
500.0,3016.0,3739.0,3736.0,2.0,2.35483170074866,122.0,0.0
500.0,3017.0,3740.0,3770.0,7.0,1.7366152783740212,105.0,0.0
500.0,3018.0,3745.0,3758.0,4.0,1.812899020449196,135.6,0.0
500.0,3019.0,3747.0,3746.0,5.0,1.4714045207910316,107.66666666666669,0.0
500.0,3020.0,3752.0,3789.0,8.0,1.5706181015679397,106.88888888888889,0.0
500.0,3021.0,3753.0,3764.0,5.0,1.6380711874576983,111.33333333333331,0.0
500.0,3022.0,3755.0,3774.0,5.0,1.6488203711653615,94.33333333333331,0.0
500.0,3023.0,3757.0,3735.0,4.0,1.565685424949238,136.4,0.0
500.0,3024.0,3763.0,3772.0,3.0,1.2071067811865477,97.0,0.0
500.0,3025.0,3765.0,3757.0,6.0,1.5469181606780271,102.28571428571428,0.0
500.0,3026.0,3766.0,3782.0,5.0,2.0786893258332633,115.83333333333331,0.0
500.0,3027.0,3768.0,3720.0,10.0,1.3544995396919697,93.54545454545456,0.0
500.0,3028.0,3777.0,3764.0,4.0,1.2,109.8,0.0
500.0,3029.0,3787.0,3789.0,2.0,2.1573786516665265,150.0,0.0
500.0,3030.0,3793.0,3746.0,10.0,1.2635904487828789,105.45454545454544,0.0
500.0,3031.0,3794.0,3843.0,11.0,1.2214045207910318,86.33333333333333,0.0
500.0,3032.0,3795.0,3796.0,6.0,1.5469181606780271,100.28571428571428,0.0
500.0,3033.0,3797.0,3796.0,3.0,1.7071067811865477,111.0,0.0
500.0,3034.0,3802.0,3769.0,8.0,1.8183397979990832,123.11111111111111,0.0
500.0,3035.0,3804.0,3824.0,4.0,2.094427190999916,129.0,0.0
500.0,3036.0,3807.0,3772.0,8.0,1.2952060277213755,90.55555555555556,0.0
500.0,3037.0,3809.0,3782.0,5.0,1.482153704498695,96.66666666666669,0.0
500.0,3038.0,3813.0,3856.0,9.0,1.4071067811865476,97.3,0.0
500.0,3039.0,3814.0,3848.0,8.0,2.0262297752777543,121.77777777777776,0.0
500.0,3040.0,3815.0,3839.0,8.0,1.8571974046798736,104.11111111111111,0.0
500.0,3041.0,3817.0,3844.0,7.0,1.7803300858899107,120.875,0.0
500.0,3042.0,3819.0,3820.0,5.0,1.8047378541243653,124.33333333333331,0.0
500.0,3043.0,3832.0,3861.0,5.0,1.5118446353109125,91.0,0.0
500.0,3044.0,3836.0,3830.0,6.0,1.832632446392313,108.57142857142856,0.0
500.0,3045.0,3838.0,3789.0,11.0,2.0495461208226704,126.5,0.0
500.0,3046.0,3842.0,3792.0,11.0,2.0786893258332633,134.25,0.0
500.0,3047.0,3843.0,3884.0,8.0,1.3602934096799204,102.77777777777776,0.0
500.0,3048.0,3847.0,3780.0,15.0,1.368718433538229,86.9375,0.0
500.0,3049.0,3850.0,3815.0,8.0,1.433277215179074,87.77777777777777,0.0
500.0,3050.0,3852.0,3871.0,3.0,1.2071067811865477,85.75,0.0
500.0,3051.0,3854.0,3895.0,9.0,1.7071067811865477,107.7,0.0
500.0,3052.0,3857.0,3837.0,6.0,1.3786116485532691,92.0,0.0
500.0,3053.0,3858.0,3866.0,3.0,1.7071067811865477,111.0,0.0
500.0,3054.0,3862.0,3882.0,5.0,2.0393446629166316,117.83333333333331,0.0
500.0,3055.0,3863.0,3845.0,3.0,1.9125703849682212,136.5,0.0
500.0,3056.0,3867.0,3887.0,10.0,1.738999109499269,120.27272727272728,0.0
500.0,3057.0,3868.0,3830.0,6.0,1.261203874963741,95.85714285714286,0.0
500.0,3058.0,3888.0,3889.0,3.0,2.0,92.5,0.0
500.0,3059.0,3890.0,3894.0,3.0,1.8535533905932735,118.5,0.0
500.0,3060.0,3892.0,3905.0,4.0,1.482842712474619,96.6,0.0
500.0,3061.0,3895.0,3909.0,6.0,1.7826726663741537,107.85714285714286,0.0
500.0,3062.0,3903.0,3875.0,10.0,1.7551941626695695,111.54545454545456,0.0
500.0,3063.0,3906.0,3948.0,10.0,1.7019408501580329,111.0909090909091,0.0
500.0,3064.0,3914.0,3956.0,8.0,1.60947570824873,97.55555555555556,0.0
500.0,3065.0,3917.0,3902.0,4.0,1.565685424949238,93.8,0.0
500.0,3066.0,3918.0,3887.0,10.0,2.1826151829313765,134.0,0.0
500.0,3067.0,3919.0,3913.0,6.0,2.0337239967856844,100.71428571428572,0.0
500.0,3068.0,3927.0,3955.0,8.0,2.131879177457605,125.0,0.0
500.0,3069.0,3932.0,3893.0,11.0,1.408291244717639,97.25,0.0
500.0,3070.0,3933.0,3977.0,7.0,1.3106601717798214,85.125,0.0
500.0,3071.0,3934.0,3916.0,4.0,1.365685424949238,109.4,0.0
500.0,3072.0,3939.0,3891.0,13.0,1.4509791784989117,95.35714285714286,0.0
500.0,3073.0,3945.0,3975.0,4.0,2.4097254355082107,127.6,0.0
500.0,3074.0,3952.0,3964.0,10.0,1.8025842840678357,102.0,0.0
500.0,3075.0,3956.0,3978.0,3.0,1.5606601717798214,95.25,0.0
500.0,3076.0,3957.0,3951.0,3.0,2.0590169943749475,140.75,0.0
500.0,3077.0,3961.0,3936.0,4.0,1.165685424949238,94.2,0.0
500.0,3078.0,3963.0,3884.0,22.0,1.6791671429717403,118.56521739130434,0.0
500.0,3079.0,3965.0,3930.0,6.0,1.6153051127664664,90.0,0.0
500.0,3080.0,3972.0,3938.0,5.0,1.5118446353109125,93.83333333333331,0.0
500.0,3081.0,3974.0,3964.0,5.0,1.4714045207910316,112.0,0.0
500.0,3082.0,3981.0,4008.0,4.0,1.4142135623730951,94.0,0.0
500.0,3083.0,3985.0,4016.0,10.0,1.3700970738059524,104.45454545454544,0.0
500.0,3084.0,3987.0,4012.0,4.0,1.9300563079745772,111.8,0.0
500.0,3085.0,3988.0,4028.0,7.0,1.3838834764831844,94.5,0.0
500.0,3086.0,3991.0,3972.0,6.0,1.2958668302664964,90.0,0.0
500.0,3087.0,3996.0,4015.0,5.0,1.4023689270621826,93.83333333333331,0.0
500.0,3088.0,4000.0,3979.0,3.0,1.4142135623730951,94.75,0.0
500.0,3089.0,4006.0,4014.0,2.0,1.4142135623730951,99.0,0.0
500.0,3090.0,4007.0,3961.0,9.0,1.4142135623730954,104.2,0.0
500.0,3091.0,4009.0,4012.0,5.0,1.5107491837076632,109.16666666666669,0.0
500.0,3092.0,4016.0,4011.0,6.0,1.7489486695884693,113.42857142857144,0.0
500.0,3093.0,4017.0,3989.0,5.0,1.1380711874576983,88.33333333333333,0.0
500.0,3094.0,4020.0,4014.0,5.0,1.1380711874576983,96.0,0.0
500.0,3095.0,4023.0,4040.0,6.0,1.177520098159898,87.42857142857143,0.0
500.0,3096.0,4026.0,4030.0,4.0,9.023739288408226,163.0,0.0
500.0,3097.0,4032.0,4052.0,4.0,1.6485281374238572,97.4,0.0
500.0,3098.0,4033.0,4063.0,6.0,1.4387239731236394,97.85714285714286,0.0
500.0,3099.0,4049.0,4041.0,5.0,1.7071067811865472,138.0,0.0
500.0,3100.0,4054.0,4040.0,3.0,1.3106601717798212,85.0,0.0
500.0,3101.0,4061.0,4052.0,5.0,1.2071067811865477,101.16666666666669,0.0
500.0,3102.0,4062.0,4021.0,10.0,1.3539020206356518,100.72727272727272,0.0
500.0,3103.0,4064.0,4045.0,8.0,1.4134832613042625,109.22222222222224,0.0
500.0,3104.0,4065.0,4058.0,5.0,1.4131181107698456,116.16666666666669,0.0
500.0,3105.0,4073.0,4041.0,7.0,1.2285533905932735,105.25,0.0
500.0,3106.0,4074.0,4111.0,11.0,5.514113448937596,183.08333333333337,0.0
500.0,3107.0,4075.0,4099.0,5.0,2.1477249195621124,112.0,0.0
500.0,3108.0,4077.0,4052.0,5.0,1.4428090415820634,100.5,0.0
500.0,3109.0,4078.0,3993.0,20.0,1.4139005762007384,94.23809523809524,0.0
500.0,3110.0,4080.0,4079.0,3.0,1.2071067811865477,167.75,0.0
500.0,3111.0,4084.0,4109.0,5.0,1.235702260395516,93.5,0.0
500.0,3112.0,4087.0,4103.0,5.0,1.345177968644246,89.66666666666667,0.0
500.0,3113.0,4089.0,4066.0,5.0,2.0786893258332633,145.33333333333334,0.0
500.0,3114.0,4091.0,4154.0,14.0,1.702880251124337,110.93333333333334,0.0
500.0,3115.0,4093.0,4058.0,7.0,1.8830618877807477,113.625,0.0
500.0,3116.0,4097.0,4098.0,5.0,1.2761423749153966,88.66666666666667,0.0
500.0,3117.0,4102.0,4072.0,7.0,1.3838834764831844,95.375,0.0
500.0,3118.0,4103.0,4112.0,4.0,1.282842712474619,97.2,0.0
500.0,3119.0,4106.0,4130.0,4.0,1.248528137423857,99.4,0.0
500.0,3120.0,4109.0,4116.0,4.0,1.082842712474619,115.6,0.0
500.0,3121.0,4112.0,4100.0,4.0,1.765685424949238,106.6,0.0
500.0,3122.0,4125.0,4133.0,2.0,1.60947570824873,110.0,0.0
500.0,3123.0,4134.0,4133.0,5.0,2.0,117.83333333333331,0.0
500.0,3124.0,4136.0,4137.0,7.0,1.2285533905932735,89.625,0.0
500.0,3125.0,4139.0,4170.0,8.0,2.0398317191524726,136.77777777777777,0.0
500.0,3126.0,4141.0,4147.0,3.0,1.766123775561495,117.25,0.0
500.0,3127.0,4143.0,4156.0,3.0,1.3106601717798214,110.5,0.0
500.0,3128.0,4152.0,4153.0,3.0,1.1035533905932735,100.0,0.0
500.0,3129.0,4160.0,4178.0,5.0,1.304737854124365,104.66666666666669,0.0
500.0,3130.0,4161.0,4146.0,3.0,1.9125703849682212,131.0,0.0
500.0,3131.0,4163.0,4154.0,3.0,1.25,122.75,0.0
500.0,3132.0,4169.0,4114.0,13.0,1.2484791903299342,98.78571428571428,0.0
500.0,3133.0,4171.0,4146.0,6.0,1.496958380659868,106.57142857142856,0.0
500.0,3134.0,4172.0,4152.0,4.0,1.0,94.0,0.0
500.0,3135.0,4176.0,4172.0,4.0,1.082842712474619,98.2,0.0
500.0,3136.0,4183.0,4173.0,5.0,1.304737854124365,102.5,0.0
500.0,3137.0,4186.0,4202.0,7.0,1.2803300858899105,95.25,0.0
500.0,3138.0,4191.0,4178.0,3.0,2.0,123.5,0.0
500.0,3139.0,4192.0,4147.0,10.0,1.7019408501580329,117.1818181818182,0.0
500.0,3140.0,4195.0,4203.0,2.0,2.0,97.0,0.0
500.0,3141.0,4207.0,4157.0,15.0,1.2071067811865477,90.125,0.0
500.0,3142.0,4209.0,4217.0,2.0,1.4142135623730951,115.0,0.0
500.0,3143.0,4212.0,4213.0,4.0,2.0,129.0,0.0
500.0,3144.0,4219.0,4210.0,11.0,1.103553390593274,91.0,0.0
500.0,3145.0,4220.0,4211.0,2.0,1.60947570824873,110.0,0.0
500.0,3146.0,4221.0,4292.0,19.0,1.2571067811865475,95.75,0.0
500.0,3147.0,4222.0,4186.0,7.0,1.1035533905932735,84.5,0.0
500.0,3148.0,4223.0,4202.0,4.0,2.047213595499958,126.8,0.0
500.0,3149.0,4225.0,4196.0,7.0,1.4356601717798214,99.625,0.0
500.0,3150.0,4230.0,4190.0,8.0,1.948514561916173,123.44444444444444,0.0
500.0,3151.0,4235.0,4263.0,8.0,1.4714045207910316,108.88888888888889,0.0
500.0,3152.0,4236.0,4185.0,13.0,1.564249638329405,108.85714285714286,0.0
500.0,3153.0,4238.0,4242.0,2.0,1.3333333333333333,133.66666666666666,0.0
500.0,3154.0,4239.0,4259.0,6.0,1.6652648927846256,112.28571428571428,0.0
500.0,3155.0,4241.0,4266.0,6.0,1.69898888957031,117.71428571428572,0.0
500.0,3156.0,4251.0,4257.0,6.0,1.177520098159898,89.42857142857143,0.0
500.0,3157.0,4256.0,4274.0,8.0,1.60947570824873,114.11111111111111,0.0
500.0,3158.0,4261.0,4244.0,4.0,1.765685424949238,114.2,0.0
500.0,3159.0,4264.0,4247.0,5.0,1.7464514441031789,112.0,0.0
500.0,3160.0,4271.0,4259.0,3.0,1.3106601717798212,110.5,0.0
500.0,3161.0,4278.0,4330.0,10.0,1.5895710340216882,101.54545454545456,0.0
500.0,3162.0,4280.0,4291.0,7.0,1.2803300858899105,89.875,0.0
500.0,3163.0,4281.0,4265.0,12.0,1.3763786328455514,96.07692307692308,0.0
500.0,3164.0,4285.0,4312.0,5.0,1.0690355937288492,90.83333333333331,0.0
500.0,3165.0,4290.0,4283.0,8.0,1.1111111111111112,107.44444444444444,0.0
500.0,3166.0,4293.0,4213.0,22.0,1.2595896847163974,93.1304347826087,0.0
500.0,3167.0,4296.0,4264.0,8.0,1.7007928654850295,107.44444444444444,0.0
500.0,3168.0,4300.0,4282.0,6.0,2.2612038749637415,121.71428571428572,0.0
500.0,3169.0,4302.0,4332.0,7.0,1.301776695296637,101.5,0.0
500.0,3170.0,4303.0,4329.0,4.0,1.412899020449196,119.6,0.0
500.0,3171.0,4306.0,4335.0,5.0,5.5377625045079215,145.66666666666666,0.0
500.0,3172.0,4307.0,4320.0,3.0,1.7071067811865477,100.0,0.0
500.0,3173.0,4313.0,4268.0,11.0,1.201184463531091,105.58333333333331,0.0
500.0,3174.0,4314.0,4275.0,8.0,2.0786893258332633,128.22222222222223,0.0
500.0,3175.0,4316.0,4345.0,7.0,1.1553300858899105,95.125,0.0
500.0,3176.0,4325.0,4326.0,3.0,1.4571067811865477,107.75,0.0
500.0,3177.0,4333.0,4330.0,7.0,1.5303300858899105,113.75,0.0
500.0,3178.0,4336.0,4374.0,8.0,1.5443883262901852,120.0,0.0
500.0,3179.0,4342.0,4376.0,5.0,1.304737854124365,88.83333333333333,0.0
500.0,3180.0,4343.0,4297.0,17.0,1.2031585694162432,92.66666666666669,0.0
500.0,3181.0,4344.0,4332.0,2.0,1.60947570824873,109.33333333333331,0.0
500.0,3182.0,4349.0,4344.0,6.0,1.2958668302664964,108.85714285714286,0.0
500.0,3183.0,4353.0,4336.0,10.0,1.9370123444877512,128.0,0.0
500.0,3184.0,4356.0,4332.0,8.0,1.3412297568739415,99.33333333333331,0.0
500.0,3185.0,4360.0,4388.0,5.0,1.0690355937288492,94.66666666666669,0.0
500.0,3186.0,4365.0,4357.0,8.0,1.2754120738465635,109.33333333333331,0.0
500.0,3187.0,4368.0,4337.0,6.0,1.69898888957031,127.42857142857144,0.0
500.0,3188.0,4369.0,4347.0,6.0,1.355040196319796,105.14285714285714,0.0
500.0,3189.0,4373.0,4386.0,8.0,9.925889336342385,196.33333333333337,0.0
500.0,3190.0,4378.0,4385.0,4.0,1.248528137423857,99.0,0.0
500.0,3191.0,4379.0,4378.0,4.0,1.165685424949238,97.4,0.0
500.0,3192.0,4380.0,4358.0,4.0,1.3300563079745769,111.4,0.0
500.0,3193.0,4384.0,4364.0,7.0,1.051776695296637,93.25,0.0
500.0,3194.0,4387.0,4374.0,2.0,2.1573786516665265,125.66666666666669,0.0
500.0,3195.0,4389.0,4376.0,2.0,1.4142135623730951,102.0,0.0
500.0,3196.0,4390.0,4322.0,13.0,1.2193619865618197,88.5,0.0
500.0,3197.0,4391.0,4339.0,8.0,1.922284786638419,132.33333333333334,0.0
500.0,3198.0,4393.0,4413.0,6.0,1.5815811159807822,105.28571428571428,0.0
500.0,3199.0,4396.0,4380.0,5.0,1.5690355937288494,119.83333333333331,0.0
500.0,3200.0,4397.0,4353.0,10.0,1.7557916817258876,114.9090909090909,0.0
500.0,3201.0,4403.0,4423.0,4.0,1.5313708498984762,102.0,0.0
500.0,3202.0,4406.0,4430.0,4.0,1.165685424949238,84.0,0.0
500.0,3203.0,4414.0,4413.0,6.0,1.236693464213197,102.28571428571428,0.0
500.0,3204.0,4416.0,4481.0,16.0,7.656076206770547,158.35294117647058,0.0
500.0,3205.0,4417.0,4443.0,5.0,1.804737854124365,101.16666666666669,0.0
500.0,3206.0,4419.0,4433.0,3.0,1.9125703849682212,107.75,0.0
500.0,3207.0,4429.0,4424.0,2.0,2.1573786516665265,114.33333333333331,0.0
500.0,3208.0,4435.0,4461.0,4.0,2.625798040898392,146.6,0.0
500.0,3209.0,4436.0,4462.0,4.0,1.482842712474619,116.2,0.0
500.0,3210.0,4439.0,4440.0,2.0,1.1380711874576983,97.0,0.0
500.0,3211.0,4444.0,4483.0,15.0,1.2803300858899105,98.1875,0.0
500.0,3212.0,4453.0,4443.0,5.0,1.4428090415820634,109.33333333333331,0.0
500.0,3213.0,4457.0,4441.0,3.0,1.5606601717798212,99.5,0.0
500.0,3214.0,4460.0,4467.0,2.0,1.804737854124365,110.66666666666669,0.0
500.0,3215.0,4464.0,4469.0,5.0,1.1380711874576983,104.66666666666669,0.0
500.0,3216.0,4465.0,4472.0,3.0,1.3535533905932735,167.75,0.0
500.0,3217.0,4470.0,4481.0,2.0,15.445187665700642,147.33333333333334,0.0
500.0,3218.0,4471.0,4489.0,3.0,1.7071067811865477,120.5,0.0
500.0,3219.0,4473.0,4474.0,2.0,2.0786893258332633,145.0,0.0
500.0,3220.0,4477.0,4462.0,4.0,1.812899020449196,129.6,0.0
500.0,3221.0,4478.0,4483.0,7.0,1.2062851924841107,102.875,0.0
500.0,3222.0,4479.0,4445.0,6.0,1.5224077499274828,119.0,0.0
500.0,3223.0,4485.0,4510.0,4.0,1.365685424949238,94.2,0.0
500.0,3224.0,4487.0,4535.0,8.0,2.218956606383971,125.66666666666669,0.0
500.0,3225.0,4496.0,4466.0,9.0,1.0828427124746192,97.1,0.0
500.0,3226.0,4499.0,4510.0,3.0,1.7071067811865477,98.25,0.0
500.0,3227.0,4503.0,4542.0,11.0,1.3594757082487303,99.5,0.0
500.0,3228.0,4504.0,4505.0,11.0,1.103553390593274,91.08333333333331,0.0
500.0,3229.0,4506.0,4537.0,5.0,1.5404401145198807,105.16666666666669,0.0
500.0,3230.0,4517.0,4538.0,4.0,16.07931245586562,212.4,0.0
500.0,3231.0,4522.0,4555.0,6.0,1.177520098159898,103.0,0.0
500.0,3232.0,4525.0,4556.0,5.0,1.4428090415820634,110.16666666666669,0.0
500.0,3233.0,4533.0,4593.0,13.0,4.981137041951836,190.71428571428572,0.0
500.0,3234.0,4536.0,4558.0,5.0,1.60947570824873,95.5,0.0
500.0,3235.0,4547.0,4553.0,2.0,1.60947570824873,106.33333333333331,0.0
500.0,3236.0,4552.0,4558.0,2.0,1.4714045207910316,95.0,0.0
500.0,3237.0,4555.0,4556.0,4.0,1.248528137423857,121.0,0.0
500.0,3238.0,4557.0,4549.0,2.0,5.666666666666667,132.0,0.0
500.0,3239.0,4559.0,4572.0,4.0,1.860112615949154,135.0,0.0
500.0,3240.0,4570.0,4498.0,13.0,1.332632446392313,95.35714285714286,0.0
500.0,3241.0,4571.0,4498.0,14.0,1.3266329957741112,99.93333333333334,0.0
500.0,3242.0,4575.0,4551.0,6.0,6.592058839156013,126.14285714285714,0.0
500.0,3243.0,4579.0,4606.0,6.0,1.236693464213197,92.14285714285714,0.0
500.0,3244.0,4581.0,4592.0,13.0,8.841036114496044,214.5,0.0
500.0,3245.0,4582.0,4620.0,10.0,3.1482132854835423,161.0,0.0
500.0,3246.0,4584.0,4564.0,6.0,1.6153051127664664,106.28571428571428,0.0
500.0,3247.0,4585.0,4572.0,2.0,1.9621165057908916,147.33333333333334,0.0
500.0,3248.0,4590.0,4611.0,7.0,1.9571067811865477,125.375,0.0
500.0,3249.0,4591.0,4505.0,20.0,1.1577956428087983,90.52380952380952,0.0
500.0,3250.0,4604.0,4565.0,9.0,14.450337666579632,199.2,0.0
500.0,3251.0,4608.0,4595.0,5.0,10.819864854841803,187.5,0.0
500.0,3252.0,4615.0,4619.0,2.0,5.586974434427795,118.33333333333331,0.0
500.0,3253.0,4621.0,4626.0,4.0,12.93145340993664,172.2,0.0
500.0,3254.0,4622.0,4607.0,5.0,15.617315633780564,204.83333333333337,0.0
500.0,3255.0,4623.0,4606.0,8.0,1.2952060277213755,99.0,0.0
500.0,3256.0,4632.0,4626.0,5.0,15.174055572390856,180.0,0.0
500.0,3257.0,4634.0,4629.0,3.0,8.873340659700713,126.0,0.0
500.0,3258.0,4637.0,4580.0,23.0,1.6479073531868564,107.41666666666669,0.0
500.0,3259.0,4639.0,4665.0,13.0,4.45902612417714,152.92857142857142,0.0
500.0,3260.0,4642.0,4641.0,2.0,13.64917951508632,220.0,0.0
500.0,3261.0,4648.0,4662.0,17.0,7.57434326177682,147.61111111111111,0.0
500.0,3262.0,4651.0,4668.0,14.0,5.038552830414588,168.06666666666666,0.0
500.0,3263.0,4652.0,4632.0,12.0,13.515258757175303,205.92307692307693,0.0
500.0,3264.0,4659.0,4649.0,15.0,12.625500754651334,192.875,0.0
500.0,3265.0,4662.0,4669.0,2.0,11.0,176.66666666666666,0.0
500.0,3266.0,4666.0,4663.0,7.0,10.606352404612888,175.75,0.0
500.0,3267.0,4667.0,4670.0,3.0,10.172262163874622,200.0,0.0
500.0,3268.0,4676.0,4634.0,23.0,3.523783559371708,126.375,0.0
500.0,3269.0,4680.0,4681.0,2.0,1.4120226591665963,158.0,0.0
500.0,3270.0,4689.0,4688.0,7.0,27.080811923356865,187.25,0.0
500.0,3271.0,4692.0,4696.0,11.0,15.24246640739672,171.08333333333334,0.0
500.0,3272.0,4693.0,4688.0,5.0,28.706369357119495,201.0,0.0
500.0,3273.0,4694.0,4702.0,16.0,16.654878325602464,224.47058823529412,0.0
500.0,3274.0,4702.0,4704.0,4.0,7.76619037896906,235.2,0.0
500.0,3275.0,4703.0,4701.0,3.0,11.604993373369204,225.75,0.0
500.0,3276.0,40.0,48.0,7.0,1.7071067811865477,127.875,0.0
500.0,3277.0,50.0,51.0,6.0,1.8908668539285416,134.85714285714286,0.0
500.0,3278.0,55.0,48.0,9.0,1.6,138.1,0.0
500.0,3279.0,60.0,88.0,16.0,1.3121844581979565,133.41176470588235,0.0
500.0,3280.0,61.0,96.0,18.0,1.5116499658809666,122.94736842105264,0.0
500.0,3281.0,67.0,69.0,11.0,1.6380711874576983,107.0,0.0
500.0,3282.0,68.0,43.0,12.0,1.9643562351727355,124.07692307692308,0.0
500.0,3283.0,76.0,64.0,14.0,2.3461400820883194,153.33333333333334,0.0
500.0,3284.0,77.0,89.0,30.0,1.894237075862528,110.7741935483871,0.0
500.0,3285.0,78.0,74.0,15.0,1.9049192915386923,116.5,0.0
500.0,3286.0,84.0,100.0,11.0,2.4325674591875504,147.5,0.0
500.0,3287.0,97.0,72.0,24.0,2.01486523566445,131.68,0.0
500.0,3288.0,103.0,92.0,7.0,2.251095876530642,151.125,0.0
500.0,3289.0,110.0,128.0,8.0,1.8571974046798736,102.66666666666669,0.0
500.0,3290.0,114.0,124.0,13.0,1.8030457633656631,107.92857142857144,0.0
500.0,3291.0,115.0,137.0,10.0,2.1173879876963944,128.36363636363637,0.0
500.0,3292.0,134.0,148.0,10.0,1.7981156131240768,102.0,0.0
500.0,3293.0,141.0,155.0,6.0,1.6143661542493957,125.28571428571428,0.0
500.0,3294.0,157.0,186.0,17.0,2.255861931374602,141.27777777777777,0.0
500.0,3295.0,162.0,154.0,13.0,2.051055474437062,148.57142857142858,0.0
500.0,3296.0,163.0,177.0,10.0,1.4448111115447426,109.27272727272728,0.0
500.0,3297.0,164.0,185.0,16.0,1.0487310073380112,78.6470588235294,0.0
500.0,3298.0,166.0,174.0,5.0,1.304737854124365,105.16666666666669,0.0
500.0,3299.0,175.0,177.0,5.0,1.4131181107698456,122.5,0.0
500.0,3300.0,212.0,283.0,41.0,1.4962052484182369,92.52380952380952,0.0
500.0,3301.0,216.0,207.0,4.0,1.4,114.0,0.0
500.0,3302.0,218.0,236.0,10.0,1.658421880647208,90.54545454545456,0.0
500.0,3303.0,229.0,242.0,5.0,1.2071067811865477,101.0,0.0
500.0,3304.0,233.0,270.0,15.0,1.6227493774286028,104.8125,0.0
500.0,3305.0,245.0,292.0,17.0,2.1640577179024607,145.38888888888889,0.0
500.0,3306.0,247.0,248.0,3.0,1.2071067811865477,125.75,0.0
500.0,3307.0,255.0,248.0,3.0,1.1035533905932735,124.5,0.0
500.0,3308.0,258.0,266.0,18.0,1.63905976967005,99.73684210526316,0.0
500.0,3309.0,260.0,242.0,7.0,1.3830618877807477,118.0,0.0
500.0,3310.0,268.0,291.0,8.0,1.1571348402636774,97.44444444444444,0.0
500.0,3311.0,273.0,270.0,22.0,1.338514976260189,112.1304347826087,0.0
500.0,3312.0,276.0,296.0,20.0,1.5863670713802267,93.14285714285714,0.0
500.0,3313.0,287.0,307.0,7.0,1.3106601717798214,107.5,0.0
500.0,3314.0,290.0,302.0,4.0,1.565685424949238,118.8,0.0
500.0,3315.0,306.0,357.0,21.0,1.501892298197392,92.36363636363636,0.0
500.0,3316.0,309.0,315.0,11.0,1.5744101855826809,108.33333333333331,0.0
500.0,3317.0,311.0,343.0,14.0,1.4090375276074305,89.8,0.0
500.0,3318.0,320.0,289.0,16.0,1.6554197425724089,102.88235294117646,0.0
500.0,3319.0,321.0,330.0,9.0,1.9886349517372677,106.7,0.0
500.0,3320.0,323.0,322.0,9.0,2.070820393249937,110.3,0.0
500.0,3321.0,325.0,346.0,12.0,1.9912576551825136,110.6923076923077,0.0
500.0,3322.0,332.0,360.0,15.0,1.46154851942814,87.4375,0.0
500.0,3323.0,352.0,374.0,7.0,1.6848385830773842,113.375,0.0
500.0,3324.0,354.0,366.0,11.0,1.3737734478532142,110.41666666666669,0.0
500.0,3325.0,358.0,478.0,36.0,1.7181537542694234,98.29729729729728,0.0
500.0,3326.0,373.0,397.0,16.0,1.2192895330210505,100.05882352941175,0.0
500.0,3327.0,379.0,346.0,12.0,1.498362204970698,93.84615384615384,0.0
500.0,3328.0,383.0,393.0,5.0,1.974698660430546,102.0,0.0
500.0,3329.0,400.0,401.0,5.0,2.0,119.83333333333331,0.0
500.0,3330.0,402.0,466.0,25.0,1.2771781048452664,91.1153846153846,0.0
500.0,3331.0,403.0,378.0,18.0,1.511995897966203,96.42105263157896,0.0
500.0,3332.0,408.0,339.0,22.0,2.14892064683669,154.1304347826087,0.0
500.0,3333.0,422.0,423.0,8.0,1.0460237291525665,115.11111111111111,0.0
